0,1,2,3,4,5,6,7,8
-52.0,-56.0,-54.0,-74.0,-73.0,-75.0,6.5,2.45,2.0
-54.0,-55.0,-54.0,-74.0,-71.0,-76.0,6.5,2.45,2.0
-56.0,-56.0,-51.0,-72.0,-72.0,-77.0,6.5,2.45,2.0
-55.0,-56.0,-52.0,-74.0,-73.0,-77.0,6.5,2.45,2.0
-56.0,-56.0,-54.0,-76.0,-71.0,-77.0,6.5,2.45,2.0
-55.0,-57.0,-55.0,-76.0,-73.0,-79.0,6.5,2.45,2.0
-54.0,-55.0,-53.0,-72.0,-69.0,-74.0,6.5,2.45,2.0
-54.0,-56.0,-53.0,-73.0,-71.0,-74.0,6.5,2.45,2.0
-56.0,-57.0,-51.0,-71.0,-73.0,-80.0,6.5,2.45,2.0
-56.0,-59.0,-53.0,-74.0,-71.0,-77.0,6.5,2.45,2.0
-56.0,-57.0,-53.0,-74.0,-71.0,-78.0,6.5,2.45,2.0
-56.0,-58.0,-52.0,-75.0,-73.0,-77.0,6.5,2.45,2.0
-56.0,-58.0,-54.0,-74.0,-73.0,-77.0,6.5,2.45,2.0
-55.0,-56.0,-54.0,-76.0,-73.0,-77.0,6.5,2.45,2.0
-54.0,-56.0,-52.0,-72.0,-70.0,-76.0,6.5,2.45,2.0
-74.0,-57.0,-51.0,-73.0,-70.0,-68.0,6.5,2.45,2.0
-58.0,-57.0,-55.0,-73.0,-75.0,-76.0,6.5,2.45,2.0
-55.0,-56.0,-54.0,-74.0,-70.0,-78.0,6.5,2.45,2.0
-57.0,-56.0,-55.0,-74.0,-74.0,-78.0,6.5,2.45,2.0
-57.0,-55.0,-55.0,-75.0,-71.0,-78.0,6.5,2.45,2.0
-54.0,-56.0,-54.0,-74.0,-72.0,-77.0,6.5,2.45,2.0
-56.0,-57.0,-54.0,-73.0,-72.0,-79.0,6.5,2.45,2.0
-56.0,-58.0,-55.0,-74.0,-70.0,-77.0,6.5,2.45,2.0
-52.0,-50.0,-63.0,-76.0,-79.0,-77.0,1.0,3.9,2.0
-52.0,-50.0,-61.0,-74.0,-83.0,-78.0,1.0,3.9,2.0
-53.0,-51.0,-62.0,-77.0,-79.0,-78.0,1.0,3.9,2.0
-51.0,-43.0,-62.0,-75.0,-75.0,-80.0,1.0,3.9,2.0
-53.0,-50.0,-62.0,-76.0,-80.0,-78.0,1.0,3.9,2.0
-55.0,-50.0,-62.0,-76.0,-77.0,-79.0,1.0,3.9,2.0
-52.0,-50.0,-62.0,-76.0,-79.0,-78.0,1.0,3.9,2.0
-51.0,-50.0,-63.0,-73.0,-78.0,-78.0,1.0,3.9,2.0
-54.0,-51.0,-63.0,-77.0,-81.0,-81.0,1.0,3.9,2.0
-54.0,-53.0,-62.0,-77.0,-80.0,-79.0,1.0,3.9,2.0
-54.0,-50.0,-64.0,-76.0,-79.0,-81.0,1.0,3.9,2.0
-54.0,-49.0,-61.0,-76.0,-80.0,-80.0,1.0,3.9,2.0
-54.0,-52.0,-64.0,-77.0,-80.0,-79.0,1.0,3.9,2.0
-54.0,-50.0,-60.0,-79.0,-78.0,-79.0,1.0,3.9,2.0
-53.0,-50.0,-63.0,-76.0,-78.0,-79.0,1.0,3.9,2.0
-53.0,-50.0,-64.0,-78.0,-78.0,-79.0,1.0,3.9,2.0
-54.0,-45.0,-63.0,-78.0,-78.0,-79.0,1.0,3.9,2.0
-54.0,-50.0,-62.0,-76.0,-80.0,-78.0,1.0,3.9,2.0
-59.0,-50.0,-62.0,-77.0,-80.0,-77.0,1.0,3.9,2.0
-53.0,-52.0,-70.0,-77.0,-76.0,-81.0,1.0,3.9,2.0
-55.0,-51.0,-62.0,-75.0,-80.0,-80.0,1.0,3.9,2.0
-54.0,-45.0,-63.0,-76.0,-79.0,-80.0,1.0,3.9,2.0
-54.0,-53.0,-61.0,-78.0,-78.0,-82.0,1.0,3.9,2.0
-55.0,-51.0,-62.0,-76.0,-80.0,-80.0,1.0,3.9,2.0
-55.0,-52.0,-63.0,-75.0,-81.0,-81.0,1.0,3.9,2.0
-52.0,-49.0,-61.0,-75.0,-77.0,-81.0,1.0,3.9,2.0
-54.0,-45.0,-62.0,-74.0,-80.0,-80.0,1.0,3.9,2.0
-53.0,-53.0,-64.0,-77.0,-81.0,-79.0,1.0,3.9,2.0
-55.0,-53.0,-63.0,-77.0,-80.0,-78.0,1.0,3.9,2.0
-53.0,-51.0,-62.0,-77.0,-80.0,-80.0,1.0,3.9,2.0
-55.0,-52.0,-64.0,-77.0,-81.0,-80.0,1.0,3.9,2.0
-54.0,-50.0,-61.0,-76.0,-77.0,-80.0,1.0,3.9,2.0
-54.0,-49.0,-60.0,-72.0,-80.0,-77.0,1.0,3.9,2.0
-54.0,-50.0,-61.0,-73.0,-78.0,-78.0,1.0,3.9,2.0
-55.0,-53.0,-62.0,-77.0,-80.0,-81.0,1.0,3.9,2.0
-52.0,-51.0,-62.0,-74.0,-79.0,-80.0,1.0,3.9,2.0
-59.0,-52.0,-63.0,-77.0,-78.0,-78.0,1.0,3.9,2.0
-53.0,-50.0,-61.0,-77.0,-80.0,-79.0,1.0,3.9,2.0
-54.0,-51.0,-62.0,-73.0,-77.0,-79.0,1.0,3.9,2.0
-54.0,-50.0,-62.0,-76.0,-79.0,-79.0,1.0,3.9,2.0
-53.0,-53.0,-62.0,-76.0,-78.0,-79.0,1.0,3.9,2.0
-55.0,-53.0,-62.0,-77.0,-83.0,-80.0,1.0,3.9,2.0
-54.0,-49.0,-61.0,-74.0,-77.0,-81.0,1.0,3.9,2.0
-51.0,-56.0,-63.0,-69.0,-69.0,-72.0,2.1,3.9,2.0
-48.0,-52.0,-61.0,-68.0,-69.0,-72.0,2.1,3.9,2.0
-50.0,-54.0,-69.0,-68.0,-67.0,-72.0,2.1,3.9,2.0
-44.0,-54.0,-62.0,-69.0,-65.0,-72.0,2.1,3.9,2.0
-50.0,-54.0,-63.0,-72.0,-70.0,-69.0,2.1,3.9,2.0
-50.0,-54.0,-60.0,-69.0,-67.0,-72.0,2.1,3.9,2.0
-44.0,-53.0,-56.0,-67.0,-67.0,-70.0,2.1,3.9,2.0
-49.0,-54.0,-62.0,-73.0,-69.0,-72.0,2.1,3.9,2.0
-49.0,-54.0,-62.0,-68.0,-68.0,-72.0,2.1,3.9,2.0
-50.0,-55.0,-62.0,-70.0,-68.0,-72.0,2.1,3.9,2.0
-50.0,-53.0,-61.0,-70.0,-69.0,-70.0,2.1,3.9,2.0
-50.0,-54.0,-62.0,-63.0,-68.0,-72.0,2.1,3.9,2.0
-50.0,-55.0,-58.0,-70.0,-67.0,-72.0,2.1,3.9,2.0
-51.0,-53.0,-59.0,-69.0,-69.0,-72.0,2.1,3.9,2.0
-50.0,-55.0,-60.0,-69.0,-67.0,-71.0,2.1,3.9,2.0
-51.0,-53.0,-62.0,-68.0,-69.0,-72.0,2.1,3.9,2.0
-45.0,-56.0,-66.0,-69.0,-67.0,-73.0,2.1,3.9,2.0
-50.0,-54.0,-69.0,-69.0,-67.0,-71.0,2.1,3.9,2.0
-45.0,-53.0,-62.0,-69.0,-69.0,-72.0,2.1,3.9,2.0
-51.0,-55.0,-64.0,-70.0,-69.0,-73.0,2.1,3.9,2.0
-48.0,-52.0,-60.0,-66.0,-66.0,-70.0,2.1,3.9,2.0
-49.0,-55.0,-58.0,-67.0,-69.0,-71.0,2.1,3.9,2.0
-49.0,-53.0,-59.0,-67.0,-69.0,-69.0,2.1,3.9,2.0
-48.0,-53.0,-61.0,-67.0,-68.0,-71.0,2.1,3.9,2.0
-47.0,-53.0,-58.0,-69.0,-67.0,-70.0,2.1,3.9,2.0
-50.0,-55.0,-64.0,-68.0,-69.0,-73.0,2.1,3.9,2.0
-49.0,-54.0,-60.0,-67.0,-68.0,-70.0,2.1,3.9,2.0
-51.0,-54.0,-62.0,-68.0,-68.0,-72.0,2.1,3.9,2.0
-45.0,-54.0,-60.0,-69.0,-66.0,-71.0,2.1,3.9,2.0
-44.0,-54.0,-60.0,-68.0,-68.0,-71.0,2.1,3.9,2.0
-50.0,-53.0,-61.0,-70.0,-69.0,-73.0,2.1,3.9,2.0
-50.0,-56.0,-62.0,-69.0,-68.0,-71.0,2.1,3.9,2.0
-41.0,-52.0,-62.0,-66.0,-73.0,-73.0,2.1,3.9,2.0
-49.0,-54.0,-61.0,-68.0,-68.0,-70.0,2.1,3.9,2.0
-46.0,-52.0,-60.0,-69.0,-68.0,-72.0,2.1,3.9,2.0
-48.0,-53.0,-60.0,-68.0,-68.0,-71.0,2.1,3.9,2.0
-50.0,-53.0,-61.0,-70.0,-69.0,-72.0,2.1,3.9,2.0
-44.0,-54.0,-63.0,-69.0,-69.0,-71.0,2.1,3.9,2.0
-40.0,-54.0,-64.0,-70.0,-67.0,-72.0,2.1,3.9,2.0
-48.0,-60.0,-57.0,-73.0,-70.0,-75.0,5.4,3.9,2.0
-42.0,-57.0,-57.0,-73.0,-71.0,-82.0,5.4,3.9,2.0
-42.0,-55.0,-57.0,-72.0,-71.0,-76.0,5.4,3.9,2.0
-41.0,-56.0,-57.0,-69.0,-72.0,-77.0,5.4,3.9,2.0
-48.0,-56.0,-56.0,-72.0,-71.0,-78.0,5.4,3.9,2.0
-48.0,-56.0,-58.0,-70.0,-71.0,-78.0,5.4,3.9,2.0
-42.0,-54.0,-58.0,-72.0,-72.0,-75.0,5.4,3.9,2.0
-48.0,-56.0,-56.0,-73.0,-72.0,-77.0,5.4,3.9,2.0
-42.0,-54.0,-58.0,-76.0,-72.0,-76.0,5.4,3.9,2.0
-44.0,-54.0,-57.0,-72.0,-73.0,-77.0,5.4,3.9,2.0
-41.0,-54.0,-55.0,-68.0,-74.0,-74.0,5.4,3.9,2.0
-48.0,-55.0,-60.0,-72.0,-71.0,-77.0,5.4,3.9,2.0
-46.0,-54.0,-54.0,-70.0,-70.0,-74.0,5.4,3.9,2.0
-47.0,-56.0,-54.0,-68.0,-71.0,-76.0,5.4,3.9,2.0
-41.0,-55.0,-55.0,-79.0,-71.0,-72.0,5.4,3.9,2.0
-49.0,-54.0,-55.0,-72.0,-70.0,-75.0,5.4,3.9,2.0
-44.0,-57.0,-58.0,-71.0,-73.0,-78.0,5.4,3.9,2.0
-47.0,-54.0,-55.0,-70.0,-71.0,-77.0,5.4,3.9,2.0
-64.0,-54.0,-56.0,-71.0,-71.0,-77.0,5.4,3.9,2.0
-41.0,-54.0,-57.0,-71.0,-71.0,-75.0,5.4,3.9,2.0
-40.0,-56.0,-56.0,-72.0,-70.0,-75.0,5.4,3.9,2.0
-47.0,-55.0,-55.0,-71.0,-71.0,-75.0,5.4,3.9,2.0
-41.0,-55.0,-57.0,-72.0,-70.0,-77.0,5.4,3.9,2.0
-43.0,-56.0,-58.0,-73.0,-72.0,-77.0,5.4,3.9,2.0
-43.0,-57.0,-57.0,-75.0,-73.0,-77.0,5.4,3.9,2.0
-50.0,-55.0,-58.0,-73.0,-74.0,-77.0,5.4,3.9,2.0
-47.0,-53.0,-55.0,-71.0,-70.0,-76.0,5.4,3.9,2.0
-46.0,-54.0,-56.0,-72.0,-70.0,-75.0,5.4,3.9,2.0
-49.0,-55.0,-59.0,-73.0,-72.0,-95.0,5.4,3.9,2.0
-40.0,-55.0,-57.0,-70.0,-71.0,-75.0,5.4,3.9,2.0
-47.0,-53.0,-53.0,-72.0,-69.0,-76.0,5.4,3.9,2.0
-49.0,-55.0,-54.0,-74.0,-71.0,-76.0,5.4,3.9,2.0
-48.0,-55.0,-57.0,-71.0,-71.0,-76.0,5.4,3.9,2.0
-42.0,-56.0,-56.0,-70.0,-72.0,-77.0,5.4,3.9,2.0
-53.0,-57.0,-57.0,-72.0,-71.0,-72.0,6.5,3.9,2.0
-50.0,-55.0,-56.0,-75.0,-72.0,-73.0,6.5,3.9,2.0
-50.0,-54.0,-55.0,-74.0,-72.0,-68.0,6.5,3.9,2.0
-65.0,-55.0,-55.0,-72.0,-72.0,-72.0,6.5,3.9,2.0
-54.0,-54.0,-54.0,-72.0,-74.0,-68.0,6.5,3.9,2.0
-52.0,-65.0,-54.0,-71.0,-71.0,-72.0,6.5,3.9,2.0
-53.0,-55.0,-55.0,-74.0,-74.0,-70.0,6.5,3.9,2.0
-56.0,-55.0,-56.0,-74.0,-72.0,-70.0,6.5,3.9,2.0
-45.0,-55.0,-54.0,-72.0,-71.0,-67.0,6.5,3.9,2.0
-52.0,-55.0,-55.0,-73.0,-73.0,-70.0,6.5,3.9,2.0
-52.0,-60.0,-56.0,-73.0,-70.0,-71.0,6.5,3.9,2.0
-54.0,-55.0,-56.0,-73.0,-72.0,-71.0,6.5,3.9,2.0
-51.0,-55.0,-55.0,-72.0,-67.0,-71.0,6.5,3.9,2.0
-54.0,-55.0,-56.0,-74.0,-73.0,-71.0,6.5,3.9,2.0
-54.0,-59.0,-56.0,-72.0,-74.0,-72.0,6.5,3.9,2.0
-54.0,-55.0,-56.0,-74.0,-75.0,-71.0,6.5,3.9,2.0
-55.0,-55.0,-54.0,-74.0,-70.0,-72.0,6.5,3.9,2.0
-55.0,-54.0,-55.0,-72.0,-73.0,-72.0,6.5,3.9,2.0
-54.0,-55.0,-55.0,-73.0,-71.0,-73.0,6.5,3.9,2.0
-54.0,-54.0,-55.0,-72.0,-70.0,-73.0,6.5,3.9,2.0
-51.0,-53.0,-54.0,-72.0,-74.0,-72.0,6.5,3.9,2.0
-54.0,-55.0,-57.0,-76.0,-74.0,-72.0,6.5,3.9,2.0
-54.0,-53.0,-55.0,-73.0,-74.0,-73.0,6.5,3.9,2.0
-54.0,-56.0,-53.0,-72.0,-73.0,-72.0,6.5,3.9,2.0
-50.0,-55.0,-57.0,-75.0,-74.0,-74.0,6.5,3.9,2.0
-52.0,-56.0,-53.0,-75.0,-73.0,-72.0,6.5,3.9,2.0
-53.0,-54.0,-54.0,-72.0,-73.0,-69.0,6.5,3.9,2.0
-53.0,-55.0,-54.0,-74.0,-72.0,-72.0,6.5,3.9,2.0
-53.0,-54.0,-53.0,-71.0,-72.0,-72.0,6.5,3.9,2.0
-54.0,-54.0,-53.0,-74.0,-73.0,-71.0,6.5,3.9,2.0
-52.0,-55.0,-53.0,-72.0,-73.0,-72.0,6.5,3.9,2.0
-52.0,-54.0,-60.0,-71.0,-74.0,-72.0,6.5,3.9,2.0
-55.0,-54.0,-54.0,-73.0,-71.0,-72.0,6.5,3.9,2.0
-53.0,-54.0,-54.0,-73.0,-71.0,-72.0,6.5,3.9,2.0
-55.0,-54.0,-56.0,-74.0,-73.0,-72.0,6.5,3.9,2.0
-55.0,-56.0,-55.0,-74.0,-72.0,-68.0,6.5,3.9,2.0
-52.0,-55.0,-55.0,-74.0,-72.0,-73.0,6.5,3.9,2.0
-53.0,-56.0,-55.0,-71.0,-70.0,-73.0,6.5,3.9,2.0
-55.0,-56.0,-57.0,-72.0,-72.0,-71.0,6.5,3.9,2.0
-53.0,-54.0,-55.0,-74.0,-72.0,-72.0,6.5,3.9,2.0
-54.0,-55.0,-55.0,-72.0,-73.0,-73.0,6.5,3.9,2.0
-50.0,-56.0,-55.0,-73.0,-71.0,-73.0,6.5,3.9,2.0
-54.0,-55.0,-56.0,-72.0,-72.0,-71.0,6.5,3.9,2.0
-56.0,-53.0,-63.0,-72.0,-68.0,-73.0,1.0,5.35,2.0
-55.0,-52.0,-63.0,-73.0,-66.0,-71.0,1.0,5.35,2.0
-54.0,-53.0,-64.0,-73.0,-67.0,-69.0,1.0,5.35,2.0
-53.0,-52.0,-61.0,-72.0,-67.0,-70.0,1.0,5.35,2.0
-56.0,-51.0,-65.0,-74.0,-71.0,-72.0,1.0,5.35,2.0
-56.0,-52.0,-63.0,-71.0,-69.0,-72.0,1.0,5.35,2.0
-54.0,-53.0,-62.0,-74.0,-69.0,-70.0,1.0,5.35,2.0
-54.0,-54.0,-63.0,-71.0,-68.0,-70.0,1.0,5.35,2.0
-56.0,-51.0,-64.0,-71.0,-69.0,-72.0,1.0,5.35,2.0
-54.0,-48.0,-63.0,-73.0,-69.0,-69.0,1.0,5.35,2.0
-55.0,-52.0,-62.0,-72.0,-68.0,-70.0,1.0,5.35,2.0
-55.0,-53.0,-64.0,-73.0,-70.0,-73.0,1.0,5.35,2.0
-54.0,-52.0,-64.0,-72.0,-71.0,-71.0,1.0,5.35,2.0
-55.0,-54.0,-65.0,-71.0,-71.0,-71.0,1.0,5.35,2.0
-54.0,-53.0,-63.0,-71.0,-67.0,-71.0,1.0,5.35,2.0
-55.0,-52.0,-65.0,-74.0,-69.0,-71.0,1.0,5.35,2.0
-54.0,-53.0,-63.0,-72.0,-70.0,-72.0,1.0,5.35,2.0
-55.0,-54.0,-63.0,-72.0,-70.0,-70.0,1.0,5.35,2.0
-55.0,-52.0,-62.0,-74.0,-69.0,-70.0,1.0,5.35,2.0
-55.0,-53.0,-63.0,-72.0,-70.0,-77.0,1.0,5.35,2.0
-55.0,-54.0,-63.0,-74.0,-68.0,-71.0,1.0,5.35,2.0
-55.0,-52.0,-61.0,-73.0,-68.0,-72.0,1.0,5.35,2.0
-56.0,-53.0,-64.0,-74.0,-68.0,-72.0,1.0,5.35,2.0
-55.0,-53.0,-65.0,-73.0,-71.0,-74.0,1.0,5.35,2.0
-56.0,-53.0,-65.0,-75.0,-69.0,-71.0,1.0,5.35,2.0
-56.0,-53.0,-64.0,-75.0,-68.0,-71.0,1.0,5.35,2.0
-56.0,-54.0,-65.0,-73.0,-72.0,-74.0,1.0,5.35,2.0
-55.0,-55.0,-62.0,-74.0,-70.0,-72.0,1.0,5.35,2.0
-56.0,-53.0,-65.0,-76.0,-70.0,-74.0,1.0,5.35,2.0
-56.0,-53.0,-65.0,-74.0,-71.0,-74.0,1.0,5.35,2.0
-54.0,-52.0,-62.0,-71.0,-69.0,-71.0,1.0,5.35,2.0
-53.0,-51.0,-63.0,-70.0,-69.0,-71.0,1.0,5.35,2.0
-53.0,-67.0,-62.0,-71.0,-69.0,-69.0,1.0,5.35,2.0
-55.0,-53.0,-64.0,-73.0,-74.0,-76.0,1.0,5.35,2.0
-54.0,-53.0,-63.0,-73.0,-71.0,-72.0,1.0,5.35,2.0
-54.0,-53.0,-64.0,-74.0,-72.0,-73.0,1.0,5.35,2.0
-56.0,-52.0,-64.0,-76.0,-70.0,-71.0,1.0,5.35,2.0
-57.0,-53.0,-64.0,-73.0,-70.0,-72.0,1.0,5.35,2.0
-55.0,-53.0,-63.0,-74.0,-70.0,-74.0,1.0,5.35,2.0
-52.0,-40.0,-69.0,-75.0,-67.0,-81.0,2.1,5.35,2.0
-53.0,-47.0,-70.0,-76.0,-68.0,-81.0,2.1,5.35,2.0
-52.0,-41.0,-71.0,-75.0,-67.0,-80.0,2.1,5.35,2.0
-54.0,-40.0,-71.0,-76.0,-66.0,-83.0,2.1,5.35,2.0
-52.0,-40.0,-71.0,-74.0,-64.0,-83.0,2.1,5.35,2.0
-53.0,-43.0,-68.0,-79.0,-67.0,-82.0,2.1,5.35,2.0
-50.0,-66.0,-66.0,-73.0,-66.0,-77.0,2.1,5.35,2.0
-52.0,-39.0,-68.0,-74.0,-66.0,-80.0,2.1,5.35,2.0
-53.0,-46.0,-65.0,-73.0,-67.0,-81.0,2.1,5.35,2.0
-51.0,-40.0,-66.0,-75.0,-68.0,-81.0,2.1,5.35,2.0
-51.0,-39.0,-67.0,-75.0,-65.0,-80.0,2.1,5.35,2.0
-53.0,-36.0,-67.0,-75.0,-65.0,-80.0,2.1,5.35,2.0
-52.0,-40.0,-71.0,-74.0,-65.0,-80.0,2.1,5.35,2.0
-52.0,-40.0,-70.0,-75.0,-66.0,-80.0,2.1,5.35,2.0
-54.0,-42.0,-68.0,-75.0,-67.0,-84.0,2.1,5.35,2.0
-52.0,-41.0,-70.0,-71.0,-68.0,-79.0,2.1,5.35,2.0
-53.0,-39.0,-70.0,-73.0,-65.0,-79.0,2.1,5.35,2.0
-50.0,-39.0,-71.0,-74.0,-65.0,-79.0,2.1,5.35,2.0
-51.0,-39.0,-68.0,-74.0,-65.0,-79.0,2.1,5.35,2.0
-51.0,-70.0,-70.0,-77.0,-68.0,-82.0,2.1,5.35,2.0
-51.0,-39.0,-67.0,-75.0,-66.0,-81.0,2.1,5.35,2.0
-52.0,-46.0,-71.0,-74.0,-66.0,-79.0,2.1,5.35,2.0
-53.0,-41.0,-71.0,-75.0,-68.0,-80.0,2.1,5.35,2.0
-52.0,-43.0,-71.0,-73.0,-67.0,-82.0,2.1,5.35,2.0
-66.0,-41.0,-71.0,-77.0,-67.0,-81.0,2.1,5.35,2.0
-50.0,-40.0,-69.0,-71.0,-63.0,-80.0,2.1,5.35,2.0
-53.0,-41.0,-67.0,-75.0,-68.0,-81.0,2.1,5.35,2.0
-53.0,-46.0,-70.0,-75.0,-67.0,-79.0,2.1,5.35,2.0
-50.0,-39.0,-70.0,-75.0,-63.0,-80.0,2.1,5.35,2.0
-50.0,-41.0,-69.0,-73.0,-61.0,-79.0,2.1,5.35,2.0
-53.0,-41.0,-69.0,-75.0,-66.0,-79.0,2.1,5.35,2.0
-50.0,-41.0,-71.0,-74.0,-66.0,-82.0,2.1,5.35,2.0
-53.0,-44.0,-73.0,-75.0,-69.0,-82.0,2.1,5.35,2.0
-52.0,-41.0,-69.0,-73.0,-62.0,-80.0,2.1,5.35,2.0
-52.0,-40.0,-70.0,-74.0,-66.0,-81.0,2.1,5.35,2.0
-58.0,-44.0,-61.0,-74.0,-74.0,-64.0,3.2,5.35,2.0
-60.0,-49.0,-61.0,-74.0,-71.0,-66.0,3.2,5.35,2.0
-61.0,-49.0,-60.0,-76.0,-70.0,-64.0,3.2,5.35,2.0
-60.0,-50.0,-61.0,-73.0,-69.0,-65.0,3.2,5.35,2.0
-63.0,-51.0,-60.0,-76.0,-74.0,-69.0,3.2,5.35,2.0
-63.0,-45.0,-62.0,-75.0,-74.0,-68.0,3.2,5.35,2.0
-59.0,-44.0,-61.0,-75.0,-76.0,-65.0,3.2,5.35,2.0
-63.0,-53.0,-62.0,-76.0,-71.0,-67.0,3.2,5.35,2.0
-59.0,-50.0,-59.0,-73.0,-70.0,-65.0,3.2,5.35,2.0
-59.0,-50.0,-58.0,-75.0,-68.0,-66.0,3.2,5.35,2.0
-59.0,-48.0,-58.0,-72.0,-71.0,-65.0,3.2,5.35,2.0
-58.0,-49.0,-58.0,-72.0,-72.0,-64.0,3.2,5.35,2.0
-60.0,-49.0,-60.0,-72.0,-70.0,-66.0,3.2,5.35,2.0
-62.0,-43.0,-60.0,-74.0,-72.0,-66.0,3.2,5.35,2.0
-58.0,-50.0,-61.0,-73.0,-71.0,-65.0,3.2,5.35,2.0
-60.0,-50.0,-63.0,-71.0,-72.0,-65.0,3.2,5.35,2.0
-61.0,-50.0,-60.0,-73.0,-72.0,-65.0,3.2,5.35,2.0
-61.0,-51.0,-58.0,-72.0,-72.0,-65.0,3.2,5.35,2.0
-60.0,-49.0,-59.0,-74.0,-67.0,-61.0,3.2,5.35,2.0
-62.0,-45.0,-63.0,-74.0,-71.0,-68.0,3.2,5.35,2.0
-62.0,-51.0,-61.0,-75.0,-73.0,-67.0,3.2,5.35,2.0
-63.0,-48.0,-59.0,-71.0,-71.0,-65.0,3.2,5.35,2.0
-62.0,-51.0,-63.0,-75.0,-72.0,-68.0,3.2,5.35,2.0
-63.0,-52.0,-63.0,-74.0,-73.0,-67.0,3.2,5.35,2.0
-63.0,-50.0,-62.0,-78.0,-73.0,-66.0,3.2,5.35,2.0
-61.0,-49.0,-60.0,-78.0,-71.0,-66.0,3.2,5.35,2.0
-60.0,-50.0,-60.0,-73.0,-66.0,-65.0,3.2,5.35,2.0
-63.0,-52.0,-58.0,-72.0,-70.0,-65.0,3.2,5.35,2.0
-57.0,-49.0,-60.0,-76.0,-70.0,-66.0,3.2,5.35,2.0
-61.0,-47.0,-61.0,-74.0,-73.0,-66.0,3.2,5.35,2.0
-59.0,-51.0,-59.0,-73.0,-70.0,-66.0,3.2,5.35,2.0
-60.0,-44.0,-60.0,-72.0,-71.0,-62.0,3.2,5.35,2.0
-57.0,-49.0,-59.0,-72.0,-71.0,-66.0,3.2,5.35,2.0
-60.0,-50.0,-59.0,-72.0,-71.0,-65.0,3.2,5.35,2.0
-63.0,-53.0,-63.0,-74.0,-74.0,-67.0,3.2,5.35,2.0
-62.0,-50.0,-59.0,-72.0,-70.0,-66.0,3.2,5.35,2.0
-63.0,-51.0,-52.0,-76.0,-68.0,-68.0,5.4,5.35,2.0
-63.0,-51.0,-51.0,-75.0,-70.0,-65.0,5.4,5.35,2.0
-63.0,-51.0,-52.0,-74.0,-70.0,-68.0,5.4,5.35,2.0
-61.0,-52.0,-52.0,-74.0,-70.0,-68.0,5.4,5.35,2.0
-73.0,-52.0,-51.0,-74.0,-71.0,-69.0,5.4,5.35,2.0
-64.0,-52.0,-53.0,-75.0,-72.0,-70.0,5.4,5.35,2.0
-64.0,-55.0,-55.0,-79.0,-74.0,-72.0,5.4,5.35,2.0
-63.0,-54.0,-54.0,-77.0,-74.0,-72.0,5.4,5.35,2.0
-67.0,-57.0,-57.0,-81.0,-76.0,-73.0,5.4,5.35,2.0
-64.0,-57.0,-54.0,-80.0,-76.0,-73.0,5.4,5.35,2.0
-65.0,-55.0,-55.0,-77.0,-71.0,-72.0,5.4,5.35,2.0
-65.0,-55.0,-56.0,-88.0,-73.0,-72.0,5.4,5.35,2.0
-62.0,-53.0,-52.0,-83.0,-76.0,-68.0,5.4,5.35,2.0
-61.0,-51.0,-51.0,-75.0,-71.0,-68.0,5.4,5.35,2.0
-72.0,-56.0,-57.0,-78.0,-75.0,-71.0,5.4,5.35,2.0
-60.0,-52.0,-53.0,-76.0,-71.0,-69.0,5.4,5.35,2.0
-66.0,-56.0,-57.0,-78.0,-74.0,-73.0,5.4,5.35,2.0
-61.0,-53.0,-55.0,-76.0,-72.0,-68.0,5.4,5.35,2.0
-62.0,-53.0,-53.0,-76.0,-72.0,-68.0,5.4,5.35,2.0
-63.0,-52.0,-52.0,-74.0,-70.0,-67.0,5.4,5.35,2.0
-65.0,-55.0,-55.0,-76.0,-73.0,-70.0,5.4,5.35,2.0
-63.0,-50.0,-53.0,-77.0,-68.0,-68.0,5.4,5.35,2.0
-64.0,-52.0,-53.0,-76.0,-72.0,-69.0,5.4,5.35,2.0
-60.0,-51.0,-53.0,-77.0,-71.0,-69.0,5.4,5.35,2.0
-60.0,-53.0,-50.0,-75.0,-72.0,-70.0,5.4,5.35,2.0
-59.0,-53.0,-55.0,-76.0,-72.0,-71.0,5.4,5.35,2.0
-63.0,-53.0,-52.0,-79.0,-70.0,-70.0,5.4,5.35,2.0
-62.0,-55.0,-55.0,-81.0,-75.0,-70.0,5.4,5.35,2.0
-66.0,-55.0,-55.0,-75.0,-72.0,-69.0,5.4,5.35,2.0
-61.0,-51.0,-50.0,-76.0,-70.0,-68.0,5.4,5.35,2.0
-62.0,-44.0,-53.0,-75.0,-72.0,-69.0,5.4,5.35,2.0
-67.0,-54.0,-55.0,-80.0,-73.0,-71.0,5.4,5.35,2.0
-60.0,-51.0,-52.0,-75.0,-72.0,-67.0,5.4,5.35,2.0
-62.0,-54.0,-53.0,-77.0,-69.0,-68.0,5.4,5.35,2.0
-51.0,-64.0,-58.0,-79.0,-64.0,-70.0,6.5,5.35,2.0
-51.0,-62.0,-53.0,-79.0,-67.0,-69.0,6.5,5.35,2.0
-52.0,-60.0,-56.0,-79.0,-66.0,-71.0,6.5,5.35,2.0
-51.0,-59.0,-58.0,-80.0,-68.0,-70.0,6.5,5.35,2.0
-53.0,-62.0,-56.0,-79.0,-67.0,-71.0,6.5,5.35,2.0
-51.0,-63.0,-59.0,-79.0,-69.0,-72.0,6.5,5.35,2.0
