0,1,2,3,4,5,6,7,8
-75.0,-81.0,-80.0,-17.0,-51.0,-60.0,1.0,1.57,1.0
-74.0,-79.0,-81.0,-17.0,-51.0,-59.0,1.0,1.57,1.0
-74.0,-79.0,-81.0,-17.0,-52.0,-59.0,1.0,1.57,1.0
-75.0,-79.0,-80.0,-18.0,-50.0,-60.0,1.0,1.57,1.0
-75.0,-81.0,-81.0,-17.0,-50.0,-60.0,1.0,1.57,1.0
-76.0,-77.0,-83.0,-44.0,-51.0,-60.0,1.0,1.57,1.0
-68.0,-83.0,-81.0,-47.0,-41.0,-57.0,2.2,1.57,1.0
-69.0,-85.0,-83.0,-47.0,-50.0,-58.0,2.2,1.57,1.0
-69.0,-85.0,-82.0,-47.0,-40.0,-56.0,2.2,1.57,1.0
-68.0,-82.0,-83.0,-40.0,-49.0,-57.0,2.2,1.57,1.0
-69.0,-83.0,-79.0,-40.0,-41.0,-56.0,2.2,1.57,1.0
-68.0,-83.0,-81.0,-37.0,-40.0,-56.0,2.2,1.57,1.0
-68.0,-82.0,-81.0,-46.0,-41.0,-55.0,2.2,1.57,1.0
-68.0,-82.0,-82.0,-39.0,-48.0,-56.0,2.2,1.57,1.0
-69.0,-82.0,-83.0,-46.0,-40.0,-57.0,2.2,1.57,1.0
-69.0,-79.0,-82.0,-41.0,-47.0,-56.0,2.2,1.57,1.0
-70.0,-83.0,-82.0,-44.0,-47.0,-56.0,2.2,1.57,1.0
-68.0,-83.0,-84.0,-41.0,-40.0,-56.0,2.2,1.57,1.0
-69.0,-81.0,-81.0,-45.0,-40.0,-56.0,2.2,1.57,1.0
-68.0,-81.0,-80.0,-39.0,-40.0,-59.0,2.2,1.57,1.0
-68.0,-79.0,-80.0,-39.0,-39.0,-56.0,2.2,1.57,1.0
-70.0,-83.0,-82.0,-39.0,-46.0,-55.0,2.2,1.57,1.0
-69.0,-86.0,-82.0,-40.0,-49.0,-59.0,2.2,1.57,1.0
-69.0,-82.0,-84.0,-42.0,-48.0,-58.0,2.2,1.57,1.0
-70.0,-85.0,-84.0,-39.0,-43.0,-58.0,2.2,1.57,1.0
-68.0,-84.0,-82.0,-42.0,-42.0,-57.0,2.2,1.57,1.0
-68.0,-83.0,-79.0,-41.0,-47.0,-55.0,2.2,1.57,1.0
-68.0,-77.0,-78.0,-46.0,-38.0,-56.0,2.2,1.57,1.0
-69.0,-82.0,-82.0,-40.0,-46.0,-55.0,2.2,1.57,1.0
-70.0,-82.0,-81.0,-46.0,-41.0,-55.0,2.2,1.57,1.0
-67.0,-80.0,-81.0,-40.0,-41.0,-55.0,2.2,1.57,1.0
-67.0,-84.0,-80.0,-40.0,-46.0,-55.0,2.2,1.57,1.0
-69.0,-81.0,-82.0,-70.0,-42.0,-55.0,2.2,1.57,1.0
-69.0,-83.0,-83.0,-41.0,-41.0,-57.0,2.2,1.57,1.0
-69.0,-83.0,-82.0,-41.0,-42.0,-56.0,2.2,1.57,1.0
-67.0,-83.0,-82.0,-39.0,-46.0,-54.0,2.2,1.57,1.0
-74.0,-71.0,-72.0,-47.0,-42.0,-60.0,3.4,1.57,1.0
-73.0,-71.0,-72.0,-50.0,-46.0,-60.0,3.4,1.57,1.0
-72.0,-70.0,-73.0,-44.0,-47.0,-58.0,3.4,1.57,1.0
-73.0,-70.0,-72.0,-43.0,-41.0,-59.0,3.4,1.57,1.0
-73.0,-70.0,-73.0,-51.0,-42.0,-60.0,3.4,1.57,1.0
-74.0,-71.0,-70.0,-50.0,-47.0,-59.0,3.4,1.57,1.0
-72.0,-71.0,-72.0,-51.0,-48.0,-60.0,3.4,1.57,1.0
-71.0,-71.0,-70.0,-49.0,-45.0,-60.0,3.4,1.57,1.0
-71.0,-69.0,-70.0,-49.0,-40.0,-60.0,3.4,1.57,1.0
-73.0,-71.0,-72.0,-53.0,-48.0,-60.0,3.4,1.57,1.0
-73.0,-69.0,-70.0,-50.0,-47.0,-59.0,3.4,1.57,1.0
-71.0,-71.0,-73.0,-50.0,-40.0,-59.0,3.4,1.57,1.0
-72.0,-70.0,-72.0,-48.0,-46.0,-60.0,3.4,1.57,1.0
-74.0,-70.0,-72.0,-49.0,-47.0,-59.0,3.4,1.57,1.0
-74.0,-69.0,-72.0,-50.0,-46.0,-60.0,3.4,1.57,1.0
-71.0,-72.0,-71.0,-50.0,-46.0,-57.0,3.4,1.57,1.0
-71.0,-70.0,-71.0,-48.0,-40.0,-59.0,3.4,1.57,1.0
-71.0,-69.0,-69.0,-48.0,-45.0,-58.0,3.4,1.57,1.0
-71.0,-68.0,-71.0,-43.0,-40.0,-61.0,3.4,1.57,1.0
-72.0,-70.0,-70.0,-49.0,-40.0,-60.0,3.4,1.57,1.0
-72.0,-71.0,-71.0,-51.0,-46.0,-60.0,3.4,1.57,1.0
-72.0,-69.0,-72.0,-51.0,-41.0,-60.0,3.4,1.57,1.0
-71.0,-69.0,-69.0,-49.0,-41.0,-59.0,3.4,1.57,1.0
-74.0,-70.0,-72.0,-50.0,-40.0,-60.0,3.4,1.57,1.0
-72.0,-70.0,-72.0,-48.0,-40.0,-60.0,3.4,1.57,1.0
-74.0,-71.0,-73.0,-50.0,-78.0,-59.0,3.4,1.57,1.0
-71.0,-71.0,-71.0,-59.0,-43.0,-58.0,3.4,1.57,1.0
-72.0,-70.0,-71.0,-50.0,-47.0,-59.0,3.4,1.57,1.0
-72.0,-69.0,-68.0,-49.0,-75.0,-56.0,3.4,1.57,1.0
-73.0,-71.0,-69.0,-50.0,-45.0,-59.0,3.4,1.57,1.0
-71.0,-70.0,-70.0,-48.0,-40.0,-60.0,3.4,1.57,1.0
-71.0,-70.0,-72.0,-43.0,-40.0,-60.0,3.4,1.57,1.0
-72.0,-70.0,-71.0,-49.0,-44.0,-59.0,3.4,1.57,1.0
-69.0,-81.0,-82.0,-59.0,-36.0,-58.0,4.6,1.57,1.0
-71.0,-83.0,-85.0,-55.0,-36.0,-58.0,4.6,1.57,1.0
-69.0,-82.0,-84.0,-55.0,-35.0,-58.0,4.6,1.57,1.0
-71.0,-76.0,-84.0,-57.0,-35.0,-59.0,4.6,1.57,1.0
-70.0,-81.0,-83.0,-55.0,-36.0,-60.0,4.6,1.57,1.0
-71.0,-81.0,-84.0,-59.0,-58.0,-60.0,4.6,1.57,1.0
-71.0,-85.0,-83.0,-54.0,-36.0,-60.0,4.6,1.57,1.0
-71.0,-81.0,-83.0,-55.0,-36.0,-60.0,4.6,1.57,1.0
-71.0,-81.0,-87.0,-56.0,-38.0,-58.0,4.6,1.57,1.0
-72.0,-83.0,-84.0,-56.0,-36.0,-59.0,4.6,1.57,1.0
-73.0,-82.0,-83.0,-56.0,-37.0,-59.0,4.6,1.57,1.0
-71.0,-83.0,-83.0,-56.0,-36.0,-61.0,4.6,1.57,1.0
-71.0,-77.0,-83.0,-56.0,-36.0,-60.0,4.6,1.57,1.0
-69.0,-82.0,-84.0,-55.0,-36.0,-59.0,4.6,1.57,1.0
-69.0,-82.0,-79.0,-55.0,-36.0,-59.0,4.6,1.57,1.0
-70.0,-82.0,-84.0,-54.0,-35.0,-59.0,4.6,1.57,1.0
-71.0,-80.0,-83.0,-55.0,-35.0,-59.0,4.6,1.57,1.0
-69.0,-83.0,-86.0,-56.0,-36.0,-59.0,4.6,1.57,1.0
-69.0,-78.0,-84.0,-54.0,-35.0,-58.0,4.6,1.57,1.0
-69.0,-79.0,-82.0,-54.0,-36.0,-58.0,4.6,1.57,1.0
-70.0,-85.0,-83.0,-54.0,-36.0,-59.0,4.6,1.57,1.0
-69.0,-80.0,-85.0,-72.0,-37.0,-58.0,4.6,1.57,1.0
-71.0,-80.0,-84.0,-57.0,-36.0,-60.0,4.6,1.57,1.0
-71.0,-80.0,-85.0,-56.0,-36.0,-59.0,4.6,1.57,1.0
-72.0,-82.0,-84.0,-54.0,-37.0,-57.0,4.6,1.57,1.0
-70.0,-83.0,-85.0,-57.0,-36.0,-59.0,4.6,1.57,1.0
-72.0,-84.0,-84.0,-56.0,-36.0,-60.0,4.6,1.57,1.0
-71.0,-81.0,-83.0,-57.0,-37.0,-59.0,4.6,1.57,1.0
-71.0,-84.0,-84.0,-55.0,-37.0,-60.0,4.6,1.57,1.0
-68.0,-79.0,-82.0,-53.0,-34.0,-57.0,4.6,1.57,1.0
-70.0,-83.0,-84.0,-55.0,-35.0,-58.0,4.6,1.57,1.0
-68.0,-78.0,-76.0,-51.0,-16.0,-52.0,5.8,1.57,1.0
-69.0,-75.0,-77.0,-52.0,-14.0,-51.0,5.8,1.57,1.0
-67.0,-77.0,-77.0,-51.0,-16.0,-51.0,5.8,1.57,1.0
-68.0,-78.0,-76.0,-48.0,-15.0,-52.0,5.8,1.57,1.0
-68.0,-77.0,-79.0,-52.0,-17.0,-52.0,5.8,1.57,1.0
-69.0,-76.0,-75.0,-50.0,-16.0,-51.0,5.8,1.57,1.0
-69.0,-77.0,-78.0,-51.0,-15.0,-52.0,5.8,1.57,1.0
-68.0,-77.0,-77.0,-51.0,-14.0,-52.0,5.8,1.57,1.0
-69.0,-79.0,-76.0,-51.0,-16.0,-53.0,5.8,1.57,1.0
-67.0,-77.0,-77.0,-50.0,-16.0,-51.0,5.8,1.57,1.0
-68.0,-77.0,-76.0,-50.0,-14.0,-51.0,5.8,1.57,1.0
-68.0,-77.0,-76.0,-51.0,-14.0,-51.0,5.8,1.57,1.0
-68.0,-75.0,-76.0,-49.0,-13.0,-50.0,5.8,1.57,1.0
-68.0,-79.0,-79.0,-51.0,-17.0,-54.0,5.8,1.57,1.0
-66.0,-69.0,-77.0,-49.0,-15.0,-51.0,5.8,1.57,1.0
-69.0,-78.0,-78.0,-52.0,-15.0,-54.0,5.8,1.57,1.0
-67.0,-76.0,-79.0,-51.0,-45.0,-51.0,5.8,1.57,1.0
-69.0,-76.0,-75.0,-50.0,-13.0,-51.0,5.8,1.57,1.0
-67.0,-77.0,-76.0,-50.0,-14.0,-50.0,5.8,1.57,1.0
-68.0,-77.0,-76.0,-52.0,-15.0,-53.0,5.8,1.57,1.0
-70.0,-77.0,-77.0,-53.0,-15.0,-52.0,5.8,1.57,1.0
-68.0,-77.0,-77.0,-49.0,-14.0,-53.0,5.8,1.57,1.0
-68.0,-77.0,-78.0,-51.0,-15.0,-53.0,5.8,1.57,1.0
-69.0,-76.0,-76.0,-49.0,-15.0,-51.0,5.8,1.57,1.0
-67.0,-78.0,-76.0,-50.0,-14.0,-54.0,5.8,1.57,1.0
-68.0,-80.0,-77.0,-53.0,-16.0,-51.0,5.8,1.57,1.0
-68.0,-77.0,-77.0,-50.0,-15.0,-52.0,5.8,1.57,1.0
-70.0,-77.0,-77.0,-52.0,-16.0,-51.0,5.8,1.57,1.0
-68.0,-78.0,-77.0,-49.0,-16.0,-52.0,5.8,1.57,1.0
-67.0,-77.0,-77.0,-52.0,-14.0,-51.0,5.8,1.57,1.0
-66.0,-76.0,-77.0,-50.0,-15.0,-65.0,5.8,1.57,1.0
-68.0,-78.0,-77.0,-51.0,-14.0,-53.0,5.8,1.57,1.0
-69.0,-75.0,-77.0,-52.0,-15.0,-51.0,5.8,1.57,1.0
-68.0,-78.0,-76.0,-51.0,-16.0,-52.0,1.0,3.47,1.0
-69.0,-75.0,-77.0,-52.0,-14.0,-51.0,1.0,3.47,1.0
-67.0,-77.0,-77.0,-51.0,-16.0,-51.0,1.0,3.47,1.0
-68.0,-78.0,-76.0,-48.0,-15.0,-52.0,1.0,3.47,1.0
-68.0,-77.0,-79.0,-52.0,-17.0,-52.0,1.0,3.47,1.0
-69.0,-76.0,-75.0,-50.0,-16.0,-51.0,1.0,3.47,1.0
-69.0,-77.0,-78.0,-51.0,-15.0,-52.0,1.0,3.47,1.0
-68.0,-77.0,-77.0,-51.0,-14.0,-52.0,1.0,3.47,1.0
-69.0,-79.0,-76.0,-51.0,-16.0,-53.0,1.0,3.47,1.0
-67.0,-77.0,-77.0,-50.0,-16.0,-51.0,1.0,3.47,1.0
-68.0,-77.0,-76.0,-50.0,-14.0,-51.0,1.0,3.47,1.0
-68.0,-77.0,-76.0,-51.0,-14.0,-51.0,1.0,3.47,1.0
-68.0,-75.0,-76.0,-49.0,-13.0,-50.0,1.0,3.47,1.0
-68.0,-79.0,-79.0,-51.0,-17.0,-54.0,1.0,3.47,1.0
-66.0,-69.0,-77.0,-49.0,-15.0,-51.0,1.0,3.47,1.0
-69.0,-78.0,-78.0,-52.0,-15.0,-54.0,1.0,3.47,1.0
-67.0,-76.0,-79.0,-51.0,-45.0,-51.0,1.0,3.47,1.0
-69.0,-76.0,-75.0,-50.0,-13.0,-51.0,1.0,3.47,1.0
-67.0,-77.0,-76.0,-50.0,-14.0,-50.0,1.0,3.47,1.0
-68.0,-77.0,-76.0,-52.0,-15.0,-53.0,1.0,3.47,1.0
-70.0,-77.0,-77.0,-53.0,-15.0,-52.0,1.0,3.47,1.0
-68.0,-77.0,-77.0,-49.0,-14.0,-53.0,1.0,3.47,1.0
-68.0,-77.0,-78.0,-51.0,-15.0,-53.0,1.0,3.47,1.0
-69.0,-76.0,-76.0,-49.0,-15.0,-51.0,1.0,3.47,1.0
-67.0,-78.0,-76.0,-50.0,-14.0,-54.0,1.0,3.47,1.0
-68.0,-80.0,-77.0,-53.0,-16.0,-51.0,1.0,3.47,1.0
-68.0,-77.0,-77.0,-50.0,-15.0,-52.0,1.0,3.47,1.0
-70.0,-77.0,-77.0,-52.0,-16.0,-51.0,1.0,3.47,1.0
-68.0,-78.0,-77.0,-49.0,-16.0,-52.0,1.0,3.47,1.0
-67.0,-77.0,-77.0,-52.0,-14.0,-51.0,1.0,3.47,1.0
-66.0,-76.0,-77.0,-50.0,-15.0,-65.0,1.0,3.47,1.0
-68.0,-78.0,-77.0,-51.0,-14.0,-53.0,1.0,3.47,1.0
-69.0,-75.0,-77.0,-52.0,-15.0,-51.0,1.0,3.47,1.0
-73.0,-85.0,-71.0,-39.0,-43.0,-58.0,2.2,3.47,1.0
-69.0,-85.0,-70.0,-37.0,-48.0,-56.0,2.2,3.47,1.0
-69.0,-82.0,-72.0,-38.0,-50.0,-57.0,2.2,3.47,1.0
-70.0,-84.0,-71.0,-38.0,-49.0,-58.0,2.2,3.47,1.0
-70.0,-85.0,-70.0,-44.0,-49.0,-58.0,2.2,3.47,1.0
-70.0,-86.0,-73.0,-40.0,-44.0,-58.0,2.2,3.47,1.0
-71.0,-86.0,-71.0,-39.0,-49.0,-57.0,2.2,3.47,1.0
-73.0,-81.0,-71.0,-46.0,-43.0,-58.0,2.2,3.47,1.0
-70.0,-86.0,-69.0,-40.0,-49.0,-60.0,2.2,3.47,1.0
-70.0,-85.0,-70.0,-38.0,-48.0,-56.0,2.2,3.47,1.0
-70.0,-77.0,-71.0,-38.0,-48.0,-56.0,2.2,3.47,1.0
-69.0,-86.0,-72.0,-37.0,-41.0,-58.0,2.2,3.47,1.0
-69.0,-85.0,-70.0,-38.0,-47.0,-58.0,2.2,3.47,1.0
-69.0,-82.0,-69.0,-38.0,-42.0,-60.0,2.2,3.47,1.0
-69.0,-83.0,-72.0,-37.0,-42.0,-57.0,2.2,3.47,1.0
-71.0,-85.0,-72.0,-39.0,-48.0,-58.0,2.2,3.47,1.0
-70.0,-84.0,-70.0,-35.0,-41.0,-57.0,2.2,3.47,1.0
-72.0,-87.0,-70.0,-37.0,-48.0,-57.0,2.2,3.47,1.0
-72.0,-85.0,-69.0,-39.0,-43.0,-57.0,2.2,3.47,1.0
-71.0,-85.0,-71.0,-46.0,-48.0,-58.0,2.2,3.47,1.0
-72.0,-85.0,-73.0,-39.0,-48.0,-59.0,2.2,3.47,1.0
-72.0,-77.0,-71.0,-39.0,-49.0,-59.0,2.2,3.47,1.0
-72.0,-86.0,-73.0,-40.0,-49.0,-58.0,2.2,3.47,1.0
-72.0,-84.0,-72.0,-39.0,-49.0,-57.0,2.2,3.47,1.0
-72.0,-84.0,-71.0,-40.0,-48.0,-58.0,2.2,3.47,1.0
-68.0,-83.0,-70.0,-39.0,-44.0,-59.0,2.2,3.47,1.0
-71.0,-84.0,-71.0,-45.0,-42.0,-58.0,2.2,3.47,1.0
-70.0,-88.0,-73.0,-39.0,-49.0,-58.0,2.2,3.47,1.0
-70.0,-85.0,-69.0,-42.0,-41.0,-56.0,2.2,3.47,1.0
-70.0,-83.0,-69.0,-44.0,-47.0,-57.0,2.2,3.47,1.0
-72.0,-86.0,-73.0,-37.0,-49.0,-59.0,2.2,3.47,1.0
-71.0,-71.0,-72.0,-53.0,-57.0,-52.0,3.4,3.47,1.0
-69.0,-74.0,-73.0,-53.0,-54.0,-60.0,3.4,3.47,1.0
-70.0,-74.0,-93.0,-54.0,-62.0,-56.0,3.4,3.47,1.0
-71.0,-75.0,-73.0,-52.0,-72.0,-56.0,3.4,3.47,1.0
-69.0,-74.0,-72.0,-49.0,-55.0,-55.0,3.4,3.47,1.0
-73.0,-74.0,-73.0,-53.0,-59.0,-56.0,3.4,3.47,1.0
-70.0,-75.0,-74.0,-54.0,-57.0,-54.0,3.4,3.47,1.0
-69.0,-72.0,-70.0,-52.0,-56.0,-54.0,3.4,3.47,1.0
-71.0,-75.0,-71.0,-53.0,-59.0,-53.0,3.4,3.47,1.0
-69.0,-74.0,-72.0,-52.0,-55.0,-55.0,3.4,3.47,1.0
-71.0,-73.0,-72.0,-51.0,-57.0,-54.0,3.4,3.47,1.0
-68.0,-72.0,-75.0,-51.0,-53.0,-54.0,3.4,3.47,1.0
-68.0,-76.0,-75.0,-52.0,-61.0,-55.0,3.4,3.47,1.0
-70.0,-74.0,-74.0,-53.0,-59.0,-58.0,3.4,3.47,1.0
-69.0,-73.0,-72.0,-51.0,-57.0,-54.0,3.4,3.47,1.0
-71.0,-75.0,-74.0,-53.0,-58.0,-56.0,3.4,3.47,1.0
-70.0,-75.0,-73.0,-52.0,-57.0,-56.0,3.4,3.47,1.0
-73.0,-76.0,-75.0,-54.0,-59.0,-56.0,3.4,3.47,1.0
-70.0,-76.0,-73.0,-54.0,-60.0,-57.0,3.4,3.47,1.0
-73.0,-75.0,-74.0,-53.0,-57.0,-57.0,3.4,3.47,1.0
-72.0,-76.0,-74.0,-53.0,-59.0,-56.0,3.4,3.47,1.0
-71.0,-76.0,-73.0,-51.0,-55.0,-58.0,3.4,3.47,1.0
-73.0,-75.0,-75.0,-52.0,-58.0,-56.0,3.4,3.47,1.0
-68.0,-74.0,-73.0,-54.0,-58.0,-75.0,3.4,3.47,1.0
-72.0,-75.0,-73.0,-54.0,-59.0,-56.0,3.4,3.47,1.0
-70.0,-75.0,-72.0,-53.0,-54.0,-57.0,3.4,3.47,1.0
-70.0,-75.0,-73.0,-55.0,-64.0,-55.0,3.4,3.47,1.0
-71.0,-75.0,-72.0,-53.0,-60.0,-56.0,3.4,3.47,1.0
-72.0,-75.0,-74.0,-54.0,-61.0,-56.0,3.4,3.47,1.0
-71.0,-76.0,-74.0,-54.0,-62.0,-57.0,3.4,3.47,1.0
-70.0,-75.0,-76.0,-53.0,-58.0,-55.0,3.4,3.47,1.0
-72.0,-75.0,-73.0,-55.0,-58.0,-57.0,3.4,3.47,1.0
-70.0,-77.0,-73.0,-53.0,-57.0,-58.0,3.4,3.47,1.0
-73.0,-76.0,-72.0,-45.0,-46.0,-66.0,4.6,3.47,1.0
-73.0,-74.0,-72.0,-50.0,-50.0,-67.0,4.6,3.47,1.0
-71.0,-76.0,-73.0,-51.0,-55.0,-67.0,4.6,3.47,1.0
-71.0,-75.0,-71.0,-50.0,-49.0,-68.0,4.6,3.47,1.0
-73.0,-76.0,-70.0,-45.0,-46.0,-68.0,4.6,3.47,1.0
-73.0,-75.0,-71.0,-49.0,-51.0,-68.0,4.6,3.47,1.0
-72.0,-75.0,-72.0,-50.0,-51.0,-67.0,4.6,3.47,1.0
-73.0,-74.0,-70.0,-50.0,-49.0,-67.0,4.6,3.47,1.0
-73.0,-83.0,-72.0,-45.0,-45.0,-68.0,4.6,3.47,1.0
-73.0,-77.0,-73.0,-51.0,-50.0,-68.0,4.6,3.47,1.0
-73.0,-74.0,-71.0,-50.0,-52.0,-69.0,4.6,3.47,1.0
-70.0,-74.0,-71.0,-48.0,-44.0,-68.0,4.6,3.47,1.0
-74.0,-76.0,-73.0,-49.0,-43.0,-69.0,4.6,3.47,1.0
-75.0,-76.0,-71.0,-46.0,-51.0,-67.0,4.6,3.47,1.0
-74.0,-76.0,-74.0,-50.0,-50.0,-66.0,4.6,3.47,1.0
-69.0,-77.0,-73.0,-50.0,-48.0,-67.0,4.6,3.47,1.0
-74.0,-75.0,-68.0,-52.0,-44.0,-67.0,4.6,3.47,1.0
-74.0,-75.0,-69.0,-50.0,-44.0,-68.0,4.6,3.47,1.0
-73.0,-74.0,-69.0,-49.0,-50.0,-67.0,4.6,3.47,1.0
-71.0,-71.0,-70.0,-49.0,-49.0,-67.0,4.6,3.47,1.0
-69.0,-76.0,-69.0,-44.0,-48.0,-66.0,4.6,3.47,1.0
-72.0,-76.0,-71.0,-44.0,-50.0,-68.0,4.6,3.47,1.0
-72.0,-75.0,-71.0,-49.0,-50.0,-68.0,4.6,3.47,1.0
-71.0,-76.0,-72.0,-74.0,-59.0,-69.0,4.6,3.47,1.0
-71.0,-76.0,-70.0,-51.0,-49.0,-67.0,4.6,3.47,1.0
-73.0,-75.0,-69.0,-51.0,-41.0,-68.0,4.6,3.47,1.0
-73.0,-75.0,-73.0,-50.0,-50.0,-68.0,4.6,3.47,1.0
-72.0,-72.0,-71.0,-49.0,-47.0,-66.0,4.6,3.47,1.0
-73.0,-77.0,-74.0,-50.0,-51.0,-68.0,4.6,3.47,1.0
-72.0,-77.0,-73.0,-44.0,-48.0,-69.0,4.6,3.47,1.0
-74.0,-78.0,-78.0,-51.0,-46.0,-69.0,4.6,3.47,1.0
-75.0,-77.0,-71.0,-50.0,-51.0,-69.0,4.6,3.47,1.0
-69.0,-75.0,-69.0,-49.0,-49.0,-68.0,4.6,3.47,1.0
-70.0,-74.0,-69.0,-43.0,-49.0,-65.0,4.6,3.47,1.0
-69.0,-68.0,-68.0,-65.0,-39.0,-60.0,5.8,3.47,1.0
-69.0,-70.0,-69.0,-67.0,-40.0,-63.0,5.8,3.47,1.0
-71.0,-70.0,-69.0,-66.0,-41.0,-61.0,5.8,3.47,1.0
-69.0,-70.0,-68.0,-67.0,-41.0,-63.0,5.8,3.47,1.0
-72.0,-68.0,-70.0,-64.0,-57.0,-62.0,5.8,3.47,1.0
-69.0,-70.0,-67.0,-67.0,-41.0,-62.0,5.8,3.47,1.0
-70.0,-70.0,-70.0,-66.0,-39.0,-62.0,5.8,3.47,1.0
-70.0,-70.0,-70.0,-64.0,-41.0,-62.0,5.8,3.47,1.0
-72.0,-72.0,-69.0,-66.0,-47.0,-63.0,5.8,3.47,1.0
-70.0,-72.0,-69.0,-66.0,-46.0,-63.0,5.8,3.47,1.0
-71.0,-71.0,-69.0,-66.0,-42.0,-63.0,5.8,3.47,1.0
-70.0,-71.0,-69.0,-67.0,-41.0,-63.0,5.8,3.47,1.0
-73.0,-71.0,-69.0,-67.0,-41.0,-61.0,5.8,3.47,1.0
-69.0,-69.0,-68.0,-61.0,-39.0,-61.0,5.8,3.47,1.0
-72.0,-70.0,-69.0,-66.0,-40.0,-60.0,5.8,3.47,1.0
-71.0,-70.0,-70.0,-65.0,-41.0,-60.0,5.8,3.47,1.0
-71.0,-70.0,-70.0,-65.0,-41.0,-62.0,5.8,3.47,1.0
-69.0,-69.0,-70.0,-65.0,-40.0,-62.0,5.8,3.47,1.0
-71.0,-70.0,-70.0,-66.0,-40.0,-62.0,5.8,3.47,1.0
-72.0,-71.0,-68.0,-67.0,-47.0,-61.0,5.8,3.47,1.0
-72.0,-72.0,-68.0,-63.0,-45.0,-61.0,5.8,3.47,1.0
-73.0,-71.0,-70.0,-68.0,-42.0,-63.0,5.8,3.47,1.0
-72.0,-71.0,-72.0,-67.0,-48.0,-63.0,5.8,3.47,1.0
-70.0,-72.0,-70.0,-69.0,-41.0,-64.0,5.8,3.47,1.0
-73.0,-69.0,-70.0,-67.0,-41.0,-60.0,5.8,3.47,1.0
-73.0,-71.0,-67.0,-66.0,-41.0,-60.0,5.8,3.47,1.0
-70.0,-70.0,-69.0,-67.0,-40.0,-61.0,5.8,3.47,1.0
-72.0,-70.0,-70.0,-65.0,-39.0,-63.0,5.8,3.47,1.0
-71.0,-69.0,-73.0,-61.0,-41.0,-61.0,5.8,3.47,1.0
-72.0,-70.0,-69.0,-67.0,-40.0,-60.0,5.8,3.47,1.0
-72.0,-69.0,-67.0,-67.0,-40.0,-62.0,5.8,3.47,1.0
-71.0,-70.0,-69.0,-65.0,-40.0,-62.0,5.8,3.47,1.0
-71.0,-70.0,-68.0,-66.0,-40.0,-62.0,5.8,3.47,1.0
-70.0,-68.0,-69.0,-66.0,-39.0,-62.0,5.8,3.47,1.0
-71.0,-70.0,-68.0,-63.0,-40.0,-61.0,5.8,3.47,1.0
-69.0,-69.0,-68.0,-66.0,-46.0,-63.0,5.8,3.47,1.0
-68.0,-66.0,-69.0,-65.0,-39.0,-61.0,5.8,3.47,1.0
-69.0,-67.0,-70.0,-65.0,-40.0,-63.0,5.8,3.47,1.0
-76.0,-75.0,-74.0,-43.0,-57.0,-54.0,1.0,5.37,1.0
